seed,aa,af,final_old_task_accuracy,max_memory_mb,mean_epoch_time_sec,mean_batch_latency_ms,final_ood_auroc,final_ood_fpr_at_95tpr,seed_dir
42,0.8662666666666667,0.12835999999999997,0.84412,3282.73828125,87.69083957443654,330.49943578763606,,,output/paper_baseline_e5/seed_42
43,0.8540333333333333,0.13179999999999997,0.8302400000000001,3282.73828125,164.24357787926758,620.83480284208,,,output/paper_baseline_e5/seed_43
44,0.8327666666666667,0.16671999999999998,0.80192,3282.73828125,182.37174690589987,689.2383308927546,,,output/paper_baseline_e5/seed_44
