seed,aa,af,final_old_task_accuracy,max_memory_mb,mean_epoch_time_sec,mean_batch_latency_ms,final_ood_auroc,final_ood_fpr_at_95tpr,seed_dir
42,0.8510999999999999,0.14331999999999998,0.8263199999999999,3683.92578125,280.98201548346844,1097.7192009476203,0.7767478888888889,0.7552222222222222,output/paper_moe_ood_op_e5/seed_42
43,0.8335666666666667,0.15271999999999997,0.8056800000000001,3674.1279296875,272.2828056569686,1057.4969523835205,0.77483,0.8437777777777777,output/paper_moe_ood_op_e5/seed_43
44,0.8103666666666666,0.18587999999999996,0.77984,3677.61474609375,277.45810690473496,1081.0947484116948,0.8015474444444444,0.6317777777777778,output/paper_moe_ood_op_e5/seed_44
